case_id,slice_idx,gt_tumor_size,pred_tumor_size,gt_category,pred_category,num_gt_components,num_pred_components,tumor_dice,tumor_hd95,tumor_asd
case_00154,107,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,320,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,95,0,72,none,small,0,1,0.0,-1.0,-1.0
case_00161,316,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,447,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,202,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,275,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,234,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,385,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,317,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,220,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,279,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,90,0,45,none,small,0,1,0.0,-1.0,-1.0
case_00102,54,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,395,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,390,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,141,449,499,medium,medium,1,1,0.9367088607594937,2.0,0.6575342465753424
case_00133,477,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,475,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,150,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,25,0,401,none,medium,0,1,0.0,-1.0,-1.0
case_00194,263,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,422,0,453,none,medium,0,1,0.0,-1.0,-1.0
case_00161,443,0,35,none,small,0,1,0.0,-1.0,-1.0
case_00086,192,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,229,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,257,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,418,1372,1465,large,large,1,1,0.9594642227705322,2.0,0.712908449534217
case_00075,161,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,337,623,583,medium,medium,1,1,0.9137645107794361,3.0,0.7453806660009229
case_00014,345,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,166,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,367,3768,3796,large,large,1,1,0.9833421470121628,1.0,0.5256731235569838
case_00194,457,0,13,none,small,0,1,0.0,-1.0,-1.0
case_00194,34,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,250,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,120,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,282,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,454,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,361,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,343,3200,3277,large,large,2,1,0.9603211363285472,3.605551275463989,0.7295250204322845
case_00102,50,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,91,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,129,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,289,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,146,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,432,0,188,none,medium,0,1,0.0,-1.0,-1.0
case_00075,54,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,63,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,303,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,263,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,19,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,426,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,275,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,135,351,371,medium,medium,1,1,0.9196675900277008,2.0,0.7213114754098361
case_00134,250,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,160,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,224,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,479,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,8,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,66,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,200,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,49,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,91,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,476,0,8,none,small,0,1,0.0,-1.0,-1.0
case_00113,17,0,1095,none,large,0,1,0.0,-1.0,-1.0
case_00075,433,0,37,none,small,0,1,0.0,-1.0,-1.0
case_00154,300,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,367,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,289,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,7,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,499,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,350,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,500,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,486,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,397,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,134,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,329,0,219,none,medium,0,1,0.0,-1.0,-1.0
case_00133,308,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,331,349,414,medium,medium,1,1,0.8964613368283093,2.23606797749979,0.8924793042729761
case_00203,499,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,313,28,0,small,none,1,0,0.0,-1.0,-1.0
case_00134,192,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,472,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,507,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,10,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,150,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,132,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,385,1614,1628,large,large,1,1,0.9642196175200494,1.970710678118648,0.6712743581968725
case_00194,165,50,84,small,small,1,1,0.7313432835820896,2.23606797749979,1.1258717772369962
case_00033,363,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,15,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,387,2041,1989,large,large,1,1,0.9498759305210918,3.5833875946992038,0.8776508491897946
case_00134,136,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,483,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,118,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,107,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,152,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,161,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,340,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,263,0,946,none,medium,0,2,0.0,-1.0,-1.0
case_00102,107,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,429,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,392,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,129,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,309,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,53,0,818,none,medium,0,1,0.0,-1.0,-1.0
case_00079,137,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,91,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,425,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,373,3648,3754,large,large,1,1,0.9808159956768441,1.4142135623730951,0.6108905868047255
case_00133,135,320,354,medium,medium,1,1,0.9169139465875371,2.0,0.7601906703542828
case_00014,295,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,137,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,198,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,247,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,320,2159,2226,large,large,1,1,0.9660205245153934,2.0,0.7283698525208421
case_00075,170,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,277,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,114,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,26,0,427,none,medium,0,1,0.0,-1.0,-1.0
case_00086,478,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,106,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,19,0,958,none,medium,0,3,0.0,-1.0,-1.0
case_00086,240,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,407,217,277,medium,medium,1,1,0.8785425101214575,2.0,1.1879337412762305
case_00154,427,0,85,none,small,0,1,0.0,-1.0,-1.0
case_00194,212,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,430,0,24,none,small,0,2,0.0,-1.0,-1.0
case_00033,86,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,362,3817,3946,large,large,1,1,0.976684271544506,2.0,0.7100998656720071
case_00086,509,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,78,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,211,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,97,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,439,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,354,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,216,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,113,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,291,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,439,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,38,0,355,none,medium,0,1,0.0,-1.0,-1.0
case_00194,39,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,185,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,217,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,144,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,227,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,21,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,87,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,105,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,121,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,1,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,99,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,504,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,107,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,68,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,229,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,247,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,273,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,59,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,181,94,119,small,medium,1,1,0.863849765258216,1.9414213562373086,0.7981047915915134
case_00113,398,2019,2124,large,large,1,1,0.9543808834178131,2.8284271247461903,0.8921305420525222
case_00203,202,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,76,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,45,0,18,none,small,0,1,0.0,-1.0,-1.0
case_00154,184,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,381,0,121,none,medium,0,2,0.0,-1.0,-1.0
case_00086,135,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,349,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,10,0,333,none,medium,0,1,0.0,-1.0,-1.0
case_00086,127,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,380,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,251,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,8,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,46,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,482,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,196,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,136,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,182,2,0,small,none,1,0,0.0,-1.0,-1.0
case_00075,434,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,139,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,454,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,231,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,108,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,462,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,153,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,369,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,505,0,89,none,small,0,2,0.0,-1.0,-1.0
case_00086,172,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,133,316,337,medium,medium,1,1,0.9280245022970903,2.0,0.617190060379205
case_00102,12,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,81,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,464,0,1013,none,large,0,2,0.0,-1.0,-1.0
case_00075,350,85,131,small,medium,1,1,0.7777777777777778,2.23606797749979,1.284951453158515
case_00115,411,0,68,none,small,0,2,0.0,-1.0,-1.0
case_00033,302,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,84,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,278,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,52,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,5,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,356,823,914,medium,medium,1,1,0.9326424870466321,2.871320343559643,0.8249793399589798
case_00033,461,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,165,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,327,15,37,small,small,1,1,0.38461538461538464,3.0,1.3333333333333333
case_00134,143,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,235,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,458,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,338,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,199,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,179,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,110,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,73,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,492,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,12,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,234,0,5,none,small,0,2,0.0,-1.0,-1.0
case_00194,48,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,40,0,93,none,small,0,1,0.0,-1.0,-1.0
case_00086,448,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,282,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,175,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,460,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,254,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,361,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,438,0,837,none,medium,0,2,0.0,-1.0,-1.0
case_00161,204,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,115,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,25,0,130,none,medium,0,1,0.0,-1.0,-1.0
case_00102,330,2526,2681,large,large,1,1,0.964086806222393,2.23606797749979,0.8681622179607277
case_00133,449,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,214,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,316,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,135,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,198,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,57,0,115,none,medium,0,2,0.0,-1.0,-1.0
case_00075,254,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,91,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,477,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,54,0,88,none,small,0,1,0.0,-1.0,-1.0
case_00134,294,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,130,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,157,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,476,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,378,1585,1677,large,large,1,1,0.9619865113427345,2.0,0.6993460266856708
case_00134,332,401,384,medium,medium,1,1,0.8866242038216561,3.0,0.7548898801527796
case_00194,391,0,473,none,medium,0,1,0.0,-1.0,-1.0
case_00133,493,0,25,none,small,0,1,0.0,-1.0,-1.0
case_00086,447,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,183,107,126,medium,medium,1,1,0.9012875536480687,1.4142135623730951,0.5953717849152731
case_00115,217,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,104,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,497,0,677,none,medium,0,1,0.0,-1.0,-1.0
case_00033,202,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,102,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,205,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,6,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,206,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,132,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,423,1364,1514,large,large,1,1,0.9374565670604587,3.0,1.1172629444289326
case_00115,216,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,2,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,52,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,466,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,97,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,268,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,214,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,35,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,408,1874,1946,large,large,1,1,0.9554973821989529,3.0,0.8239351891547887
case_00079,205,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,237,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,186,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,224,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,497,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,99,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,169,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,389,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,102,0,50,none,small,0,1,0.0,-1.0,-1.0
case_00203,159,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,476,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,467,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,232,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,326,153,155,medium,medium,1,1,0.8636363636363636,2.0,0.6530612244897959
case_00194,444,0,269,none,medium,0,1,0.0,-1.0,-1.0
case_00154,357,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,31,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,462,87,103,small,medium,2,1,0.7052631578947368,2.6944271909999116,0.8069325910605509
case_00086,72,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,167,286,289,medium,medium,1,1,0.8973913043478261,2.16524758424985,0.9976027148616468
case_00203,468,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,474,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,41,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,451,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,178,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,316,1963,2122,large,large,1,1,0.9512851897184823,2.23606797749979,0.9742754681760979
case_00102,148,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,312,4,0,small,none,1,0,0.0,-1.0,-1.0
case_00086,252,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,242,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,292,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,335,2735,2861,large,large,2,1,0.9546104360257327,3.0,0.9006388763622367
case_00161,303,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,253,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,69,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,185,121,143,medium,medium,1,1,0.8787878787878788,1.4142135623730951,0.7960237291525661
case_00079,393,1610,1657,large,large,1,1,0.9684726048362412,1.4142135623730951,0.6158815930899684
case_00161,120,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,205,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,333,2607,2693,large,large,2,1,0.969811320754717,2.23606797749979,0.6804977647648456
case_00194,420,0,716,none,medium,0,1,0.0,-1.0,-1.0
case_00033,189,120,159,medium,medium,1,1,0.8243727598566308,2.0,1.0243106739624772
case_00154,136,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,352,18,0,small,none,1,0,0.0,-1.0,-1.0
case_00113,32,0,2,none,small,0,1,0.0,-1.0,-1.0
case_00102,268,0,776,none,medium,0,1,0.0,-1.0,-1.0
case_00086,364,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,503,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,135,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,136,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,412,0,26,none,small,0,1,0.0,-1.0,-1.0
case_00086,98,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,427,0,15,none,small,0,1,0.0,-1.0,-1.0
case_00102,498,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,435,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,219,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,434,972,1067,medium,large,1,1,0.9426189308484552,2.0,0.8265730555526003
case_00075,156,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,266,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,507,0,544,none,medium,0,2,0.0,-1.0,-1.0
case_00102,44,0,12,none,small,0,1,0.0,-1.0,-1.0
case_00086,75,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,195,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,140,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,332,547,600,medium,medium,1,1,0.9363557105492589,2.0,0.7593852998763404
case_00086,430,0,5,none,small,0,1,0.0,-1.0,-1.0
case_00203,105,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,153,429,441,medium,medium,1,1,0.9517241379310345,1.4142135623730951,0.42028985507246375
case_00134,120,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,452,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,208,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,227,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,439,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,88,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,160,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,387,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,506,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,330,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,255,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,221,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,80,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,432,825,815,medium,medium,1,1,0.9317073170731708,2.0,0.7541421356237309
case_00033,486,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,374,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,319,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,447,0,338,none,medium,0,1,0.0,-1.0,-1.0
case_00113,493,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,165,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,245,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,369,1526,1590,large,large,1,1,0.9640564826700898,2.0,0.6659898558740246
case_00113,364,1120,1399,large,large,1,1,0.868598650258039,5.0,1.814599416281233
case_00115,78,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,76,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,274,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,392,2737,2863,large,large,1,1,0.975,2.0,0.6667681488619349
case_00134,70,0,198,none,medium,0,1,0.0,-1.0,-1.0
case_00161,461,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,305,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,160,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,81,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,129,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,92,0,463,none,medium,0,1,0.0,-1.0,-1.0
case_00115,203,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,201,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,382,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,2,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,315,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,421,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,297,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,138,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,142,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,75,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,386,0,180,none,medium,0,1,0.0,-1.0,-1.0
case_00154,428,0,76,none,small,0,1,0.0,-1.0,-1.0
case_00133,352,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,65,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,162,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,130,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,386,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,335,292,324,medium,medium,1,1,0.9285714285714286,2.7988091673838635,0.6421144946055048
case_00115,142,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,362,0,1,none,small,0,1,0.0,-1.0,-1.0
case_00113,166,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,429,0,43,none,small,0,1,0.0,-1.0,-1.0
case_00194,32,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,268,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,510,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,322,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,229,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,354,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,402,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,113,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,389,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,333,285,397,medium,medium,1,1,0.8240469208211144,3.0,1.6959875588572664
case_00079,275,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,343,813,856,medium,medium,1,1,0.9562612342720191,2.0,0.5919627825494395
case_00113,5,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,454,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,37,0,49,none,small,0,2,0.0,-1.0,-1.0
case_00113,281,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,475,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,369,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,131,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,510,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,111,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,336,0,192,none,medium,0,1,0.0,-1.0,-1.0
case_00102,280,0,1764,none,large,0,2,0.0,-1.0,-1.0
case_00134,67,0,1071,none,large,0,3,0.0,-1.0,-1.0
case_00102,493,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,100,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,37,0,319,none,medium,0,1,0.0,-1.0,-1.0
case_00014,373,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,59,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,286,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,208,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,349,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,442,0,0,none,none,0,0,1.0,0.0,0.0
